year,doy,hod,Ps,PPFD,Tair,Tleaf,VPD,Patm,u,CO2,gb,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,albedo_l,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,height,LAI,max_leaf_width,g1,g1T,Kappa,Lambda,Eta,P50,P88,kmax,kmax2,kmaxT,kmaxWUE,kmaxCN,kmaxCM,kmaxLC,kmaxS1,kmaxS2,krlC,krlM,ratiocrit,sref,srefT,PrefT,PcritC,PcritM,Alpha,Beta,ground_area,Ztop,Zbottom,Psie,hyds,theta_sat,fc,pwp,bch
2010,20,15.15,-0.85,1999.75,33.62,38.2125,3.5575,100.3,0,39.90077175,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,20,15.53333333,-1.21,1999.5,33.6925,38.7075,4.025,100.3,0,39.95371406,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,20,15.63333333,-1.21,1999,33.7,37.8525,3.7725,100.2,0,39.86404144,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,20,17.75,-1.21,1999,34.3425,38.9025,5.1575,100.2,0,39.7862745,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,20,18.08333333,-0.95,1501,35.185,38.5925,5.5025,100.2,0,40.05275925,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,20,18.16666667,-0.95,1498.75,35.2125,38.5075,5.4975,100.2,0,39.93978188,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,20,18.31666667,-1.21,1499,35.1325,37.4275,5.095,100.2,0,39.85340231,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,20,18.45,-1.21,1500.25,35.175,38.19,5.33,100.2,0,39.84630956,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,8.15,-0.2,499.25,20.875,21.5325,1.1175,101.7,0,38.973648,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,8.233333333,-0.2,500,20.9275,21.4525,0.98775,101.7,0,38.99923256,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,8.366666667,-0.15,501,20.9,22.07,1.1075,101.7,0,39.82021838,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,8.433333333,-0.15,499.75,20.85,21.705,0.9875,101.7,0,39.38122781,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,8.566666667,-0.35,501,20.8525,21.54,0.874,101.7,0,39.26622394,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,8.65,-0.35,501,20.8675,21.5025,0.82375,101.7,0,39.27838294,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,9.983333333,-0.2,1799.75,23.1775,25.025,1.23,101.7,0,38.61774394,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,10.06666667,-0.2,1798.75,23.385,25.48,1.315,101.7,0,38.60457169,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,10.23333333,-0.15,1799.25,23.435,26.8025,1.67,101.7,0,39.90735788,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,10.31666667,-0.15,1800.25,23.3475,25.555,1.33,101.7,0,39.46051463,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,10.45,-0.35,1801.5,23.46,25.435,1.205,101.7,0,38.63395594,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,10.56666667,-0.35,1800.25,23.4675,25.4275,1.2525,101.625,0,38.88473531,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,12.93333333,-0.2,1801.5,28.465,30.21,1.7875,101.5,0,39.0526815,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,13.03333333,-0.2,1801,28.345,29.7175,1.61,101.4,0,38.62812975,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,13.16666667,-0.15,1801,28.57,30.0475,1.7575,101.4,0,39.10917019,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,13.3,-0.15,1800.5,28.5975,30.485,1.86,101.4,0,39.11423644,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,13.46666667,-0.35,1800,28.35,29.575,1.5725,101.4,0,38.73680081,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,13.56666667,-0.35,1799.75,28.37,29.355,1.6125,101.4,0,38.73097463,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,15.63333333,-0.2,1799.75,33.22,34.335,2.14,101.2,0,38.84572519,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,15.73333333,-0.2,1800.25,31.1825,33.4775,2.115,101.2,0,39.00556537,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,15.86666667,-0.15,1799.25,30.805,32.715,2.23,101.2,0,39.78602119,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,15.95,-0.15,1801,30.6675,33.015,2.5125,101.2,0,39.92584969,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,16.1,-0.35,1799,30.2,31.82,1.9,101.2,0,38.93185144,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,16.21666667,-0.35,1799,29.8025,31.68,2.0525,101.2,0,39.07623956,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,8.066666667,-0.3,399,15.2975,16.1525,0.607,102.3,0,39.20720213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,8.183333333,-0.3,401,17.26,16.105,0.5635,102.3,0,39.27205013,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,8.333333333,-0.05,399,16.52,15.8125,0.4695,102.4,0,39.25457156,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,8.466666667,-0.05,400,16.5175,16.0775,0.61675,102.4,0,39.20036269,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,8.616666667,-0.25,399,16.1275,16.0825,0.53225,102.3,0,39.18795038,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,8.733333333,-0.25,401,22.3075,18.79,0.69925,102.3,0,39.27888956,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,10.96666667,-0.3,1000.25,21.4825,23.0575,1.19,102.4,0,38.390016,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,11.06666667,-0.3,1000,21.295,22.63,1.115,102.4,0,38.74819988,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,11.2,-0.05,999,21.2975,22.445,1.07,102.4,0,38.98986,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,11.28333333,-0.05,999,21.3325,22.88,1.1425,102.4,0,38.91665269,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,11.45,-0.25,1000.25,21.515,23.2075,1.125,102.3,0,38.68715156,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,11.51666667,-0.25,1000,21.2825,22.78,1.0675,102.3,0,38.82292706,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,13.41666667,-0.3,1801,24.16,25.8175,1.3175,102.2,0,38.23042913,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,13.5,-0.3,1801,24.0425,25.54,1.34,102.2,0,38.33226075,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,13.63333333,-0.05,1801,24.13,26.44,1.555,102.2,0,38.83559269,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,13.7,-0.05,1799,24.1375,25.955,1.41,102.2,0,39.10283738,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,13.85,-0.25,1799,24.06,25.425,1.26,102.1,0,38.46119681,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,13.91666667,-0.25,1799.5,24.0625,25.675,1.33,102.1,0,38.47335581,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,15.25,-0.7,1499.75,25.215,26.2975,1.28,102,0,38.41104094,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,15.35,-0.3,1501,25.02,26,1.35,102,0,38.5406525,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,15.41666667,-0.3,1499.25,25.0025,25.9075,1.345,102,0,38.36139169,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,15.53333333,-0.05,1500.25,25.14,26.745,1.59,102,0,38.87814919,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,15.61666667,-0.05,1500,25.12,26.2675,1.45,102,0,38.4852615,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,15.73333333,-0.25,1499,25.2925,26.72,1.54,101.9,0,38.53009781,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,57,15.85,-0.25,1499.25,25.295,26.69,1.4625,101.9,0,38.85180469,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,9.216666667,-0.35,999,16.85,17.635,0.815,102.3,0,38.92551863,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,9.266666667,-0.35,1000,17.095,17.9625,0.784,102.3,0,38.90576025,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,9.433333333,-0.4,1001.75,17.3425,18.445,0.8305,102.4,0,39.022284,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,9.5,-0.4,1001,17.3025,18.1875,0.757,102.4,0,38.96402213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,9.633333333,-0.4,1000,17.6325,18.39,0.77075,102.3,0,38.94857006,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,9.716666667,-0.4,1001.25,17.5025,18.9475,0.81725,102.3,0,39.04508213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,11.23333333,-0.35,1801.25,21.3125,23.1675,1.125,102.3,0,38.56454831,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,11.3,-0.35,1799,21.2,23.1275,1.165,102.3,0,38.600772,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,11.4,-0.4,1799.25,21.3075,23.475,1.235,102.3,0,38.657514,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,11.46666667,-0.4,1801,21.415,23.57,1.2575,102.3,0,38.87612269,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,11.58333333,-0.4,1799.25,21.5325,23.3775,1.115,102.3,0,38.75782575,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,11.65,-0.4,1800,21.5325,23.3175,1.075,102.3,0,38.58380006,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,13.9,-0.35,1800,29.5,30.8425,2.025,102,0,38.61875719,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,14.01666667,-0.35,1800,29.6,31.4575,2.285,102,0,39.16261913,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,14.2,-0.4,1800,29.7675,31.7475,2.3675,102,0,39.30244763,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,14.26666667,-0.4,1801.25,29.74,31.63,2.365,102,0,39.0648405,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,77,14.38333333,-0.4,1799.75,29.785,31.29,2.265,102,0,38.92678519,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
